fid,x,y
1,126.676730597700001,33.422846358500003
2,126.436534201000001,33.423826317299998
17,126.375628162200002,33.416859435600003
21,126.415192456300005,33.300378375299999
33,126.436534201000001,33.423826317299998
36,126.376339157499999,33.415387043800003
53,126.484005275399994,33.419432244200003
63,126.595161155499994,33.339627905500002
79,126.595161155499994,33.339627905500002
89,126.395850207199999,33.295771491899998
97,126.682373344699997,33.464080961199997
100,126.484005275399994,33.419432244200003
101,126.436534201000001,33.423826317299998
115,126.595161155499994,33.339627905500002
116,126.484005275399994,33.419432244200003
125,126.595161155499994,33.339627905500002
134,126.484005275399994,33.419432244200003
135,126.484005275399994,33.419432244200003
137,126.595161155499994,33.339627905500002
140,126.595161155499994,33.339627905500002
141,126.484005275399994,33.419432244200003
142,126.484005275399994,33.419432244200003
151,126.595161155499994,33.339627905500002
152,126.484005275399994,33.419432244200003
157,126.547167220299997,33.420599200799998
160,126.484005275399994,33.419432244200003
163,126.320198855499996,33.348403124900003
170,126.484005275399994,33.419432244200003
172,126.379821835700000,33.330255822900000
182,126.484005275399994,33.419432244200003
186,126.423304419999994,33.431329732199998
191,126.423304419999994,33.431329732199998
198,126.595161155499994,33.339627905500002
212,126.674523422400000,33.425390674100001
213,126.436534201000001,33.423826317299998
227,126.436534201000001,33.423826317299998
229,126.484005275399994,33.419432244200003
231,126.320198855499996,33.348403124900003
238,126.484005275399994,33.419432244200003
240,126.595161155499994,33.339627905500002
241,126.484005275399994,33.419432244200003
243,126.484005275399994,33.419432244200003
252,126.648531183900005,33.337632524800000
255,126.484005275399994,33.419432244200003
259,126.377925104599996,33.335277351000002
262,126.423304419999994,33.431329732199998
263,126.595161155499994,33.339627905500002
270,126.561385035900003,33.428708824399997
271,126.682373344699997,33.464080961199997
274,126.484005275399994,33.419432244200003
280,126.484005275399994,33.419432244200003
284,126.595161155499994,33.339627905500002
285,126.484005275399994,33.419432244200003
286,126.484005275399994,33.419432244200003
288,126.423304419999994,33.431329732199998
291,126.376339157499999,33.415387043800003
292,126.415192456300005,33.300378375299999
295,126.595161155499994,33.339627905500002
296,126.432394578599997,33.437507051700003
298,126.561385035900003,33.428708824399997
308,126.484005275399994,33.419432244200003
311,126.484005275399994,33.419432244200003
312,126.706891182099994,33.459934001999997
316,126.561385035900003,33.428708824399997
319,126.561385035900003,33.428708824399997
320,126.484005275399994,33.419432244200003
325,126.484005275399994,33.419432244200003
326,126.595161155499994,33.339627905500002
331,126.595161155499994,33.339627905500002
332,126.561385035900003,33.428708824399997
334,126.524961385500006,33.444336346800000
338,126.595161155499994,33.339627905500002
339,126.320198855499996,33.348403124900003
347,126.595161155499994,33.339627905500002
348,126.595161155499994,33.339627905500002
353,126.595161155499994,33.339627905500002
354,126.320198855499996,33.348403124900003
355,126.423304419999994,33.431329732199998
358,126.595161155499994,33.339627905500002
359,126.423304419999994,33.431329732199998
364,126.484005275399994,33.419432244200003
366,126.423304419999994,33.431329732199998
370,126.524961385500006,33.444336346800000
374,126.595161155499994,33.339627905500002
382,126.423304419999994,33.431329732199998
389,126.484005275399994,33.419432244200003
390,126.682373344699997,33.464080961199997
395,126.595161155499994,33.339627905500002
397,126.706891182099994,33.459934001999997
402,126.484005275399994,33.419432244200003
407,126.484005275399994,33.419432244200003
411,126.682373344699997,33.464080961199997
413,126.325020525900001,33.343411666700000
420,126.682373344699997,33.464080961199997
423,126.384021974999996,33.334031960700003
424,126.432394578599997,33.437507051700003
427,126.706891182099994,33.459934001999997
428,126.468881960499999,33.446034048500003
432,126.524683497599995,33.448768319199999
434,126.682373344699997,33.464080961199997
436,126.484005275399994,33.419432244200003
441,126.706891182099994,33.459934001999997
448,126.484005275399994,33.419432244200003
450,126.595161155499994,33.339627905500002
460,126.415192456300005,33.300378375299999
464,126.484005275399994,33.419432244200003
467,126.415192456300005,33.300378375299999
469,126.484005275399994,33.419432244200003
478,126.484005275399994,33.419432244200003
482,126.595161155499994,33.339627905500002
485,126.595161155499994,33.339627905500002
490,126.706891182099994,33.459934001999997
494,126.484005275399994,33.419432244200003
498,126.484005275399994,33.419432244200003
504,126.415192456300005,33.300378375299999
521,126.484005275399994,33.419432244200003
540,126.595161155499994,33.339627905500002
544,126.484005275399994,33.419432244200003
559,126.405102351699995,33.342064653199998
560,126.561385035900003,33.428708824399997
562,126.595161155499994,33.339627905500002
565,126.377757134399999,33.324822922899997
567,126.595161155499994,33.339627905500002
572,126.616873395499994,33.445414992700002
573,126.391062473000005,33.426368325200002
587,126.484005275399994,33.419432244200003
594,126.595161155499994,33.339627905500002
596,126.484005275399994,33.419432244200003
605,126.595161155499994,33.339627905500002
606,126.484005275399994,33.419432244200003
610,126.484005275399994,33.419432244200003
612,126.595161155499994,33.339627905500002
638,126.484005275399994,33.419432244200003
640,126.382602135900001,33.329498352000002
643,126.484005275399994,33.419432244200003
646,126.484005275399994,33.419432244200003
654,126.447301190499999,33.416422943599997
662,126.484005275399994,33.419432244200003
666,126.595161155499994,33.339627905500002
672,126.484005275399994,33.419432244200003
679,126.484005275399994,33.419432244200003
685,126.484005275399994,33.419432244200003
694,126.542068027100001,33.283077549399998
695,126.484005275399994,33.419432244200003
697,126.595161155499994,33.339627905500002
702,126.382602135900001,33.329498352000002
703,126.542068027100001,33.283077549399998
704,126.484005275399994,33.419432244200003
710,126.484005275399994,33.419432244200003
727,126.484005275399994,33.419432244200003
739,126.376339157499999,33.415387043800003
740,126.447301190499999,33.416422943599997
742,126.484005275399994,33.419432244200003
744,126.484005275399994,33.419432244200003
746,126.595161155499994,33.339627905500002
747,126.447301190499999,33.416422943599997
748,126.637575130100004,33.436473594299997
749,126.503037617700002,33.281812082599998
758,126.484005275399994,33.419432244200003
765,126.395049534300000,33.422658278900002
771,126.595161155499994,33.339627905500002
778,126.484005275399994,33.419432244200003
782,126.595161155499994,33.339627905500002
783,126.484005275399994,33.419432244200003
786,126.484005275399994,33.419432244200003
790,126.484005275399994,33.419432244200003
792,126.484005275399994,33.419432244200003
811,126.407194864399997,33.423629912199999
825,126.595161155499994,33.339627905500002
828,126.484005275399994,33.419432244200003
829,126.484005275399994,33.419432244200003
832,126.484005275399994,33.419432244200003
833,126.484005275399994,33.419432244200003
838,126.337222292199996,33.323295659599999
841,126.542068027100001,33.283077549399998
844,126.484005275399994,33.419432244200003
851,126.542068027100001,33.283077549399998
854,126.484005275399994,33.419432244200003
862,126.542068027100001,33.283077549399998
863,126.542068027100001,33.283077549399998
864,126.595161155499994,33.339627905500002
865,126.416935911099998,33.416872552900003
871,126.484005275399994,33.419432244200003
874,126.484005275399994,33.419432244200003
876,126.422403397500005,33.427525470900001
883,126.484005275399994,33.419432244200003
885,126.337222292199996,33.323295659599999
892,126.561385035900003,33.428708824399997
895,126.484005275399994,33.419432244200003
898,126.484005275399994,33.419432244200003
912,126.484005275399994,33.419432244200003
917,126.674617465200001,33.428143833800000
918,126.655176299299995,33.459958555000000
924,126.657011907799998,33.415593689500000
929,126.595161155499994,33.339627905500002
940,126.484005275399994,33.419432244200003
945,126.484005275399994,33.419432244200003
958,126.595161155499994,33.339627905500002
961,126.484005275399994,33.419432244200003
962,126.595161155499994,33.339627905500002
967,126.595161155499994,33.339627905500002
971,126.561385035900003,33.428708824399997
972,126.484005275399994,33.419432244200003
976,126.484005275399994,33.419432244200003
977,126.484005275399994,33.419432244200003
979,126.595161155499994,33.339627905500002
980,126.484005275399994,33.419432244200003
982,126.484005275399994,33.419432244200003
983,126.484005275399994,33.419432244200003
992,126.484005275399994,33.419432244200003
995,126.595161155499994,33.339627905500002
1003,126.484005275399994,33.419432244200003
1007,126.395850207199999,33.295771491899998
1010,126.484005275399994,33.419432244200003
1025,126.595161155499994,33.339627905500002
1028,126.484005275399994,33.419432244200003
1029,126.733819990100002,33.435368525900003
1041,126.484005275399994,33.419432244200003
1044,126.484005275399994,33.419432244200003
1059,126.595161155499994,33.339627905500002
1069,126.484005275399994,33.419432244200003
1070,126.595161155499994,33.339627905500002
1072,126.572498557100005,33.453784646700001
1077,126.484005275399994,33.419432244200003
1084,126.595161155499994,33.339627905500002
1098,126.595161155499994,33.339627905500002
1101,126.595161155499994,33.339627905500002
1102,126.573337529699998,33.444904404799999
1105,126.484005275399994,33.419432244200003
1112,126.328574483599994,33.375518986899998
1121,126.595161155499994,33.339627905500002
1122,126.595161155499994,33.339627905500002
1124,126.595161155499994,33.339627905500002
1127,126.484005275399994,33.419432244200003
1130,126.595161155499994,33.339627905500002
1131,126.484005275399994,33.419432244200003
1138,126.380800659599998,33.399205330100003
1142,126.484005275399994,33.419432244200003
1145,126.595161155499994,33.339627905500002
1154,126.484005275399994,33.419432244200003
1157,126.561385035900003,33.428708824399997
1161,126.595161155499994,33.339627905500002
1165,126.484005275399994,33.419432244200003
1166,126.484005275399994,33.419432244200003
1169,126.381195335699999,33.329922766899998
1170,126.595161155499994,33.339627905500002
1175,126.484005275399994,33.419432244200003
1176,126.535431608200000,33.300314683499998
1181,126.595161155499994,33.339627905500002
1186,126.561385035900003,33.428708824399997
1197,126.595161155499994,33.339627905500002
1200,126.484005275399994,33.419432244200003
1205,126.595161155499994,33.339627905500002
1214,126.595161155499994,33.339627905500002
1219,126.376339157499999,33.415387043800003
1250,126.484005275399994,33.419432244200003
1253,126.484005275399994,33.419432244200003
1260,126.484005275399994,33.419432244200003
1261,126.484005275399994,33.419432244200003
1263,126.595161155499994,33.339627905500002
1264,126.561385035900003,33.428708824399997
1266,126.356140929600002,33.331410904800002
1270,126.595161155499994,33.339627905500002
1277,126.484005275399994,33.419432244200003
1283,126.595161155499994,33.339627905500002
1284,126.484005275399994,33.419432244200003
1285,126.595161155499994,33.339627905500002
1289,126.595161155499994,33.339627905500002
1294,126.484005275399994,33.419432244200003
1295,126.484005275399994,33.419432244200003
1298,126.595161155499994,33.339627905500002
1299,126.595161155499994,33.339627905500002
1307,126.595161155499994,33.339627905500002
1309,126.484005275399994,33.419432244200003
1314,126.682373344699997,33.464080961199997
1321,126.574243090899998,33.314933255800000
1322,126.548146437599996,33.302641200300002
1323,126.595161155499994,33.339627905500002
1325,126.484005275399994,33.419432244200003
1338,126.595161155499994,33.339627905500002
1343,126.595161155499994,33.339627905500002
1358,126.595161155499994,33.339627905500002
1365,126.484005275399994,33.419432244200003
1366,126.595161155499994,33.339627905500002
1371,126.595161155499994,33.339627905500002
1375,126.595161155499994,33.339627905500002
1387,126.677873880500002,33.468414355699998
1391,126.484005275399994,33.419432244200003
1395,126.595161155499994,33.339627905500002
1402,126.484005275399994,33.419432244200003
1412,126.484005275399994,33.419432244200003
1415,126.682373344699997,33.464080961199997
1425,126.439007842099997,33.414027443899997
1432,126.595161155499994,33.339627905500002
1435,126.484005275399994,33.419432244200003
1437,126.595161155499994,33.339627905500002
1438,126.595161155499994,33.339627905500002
1442,126.484005275399994,33.419432244200003
1443,126.484005275399994,33.419432244200003
1450,126.530374807599998,33.443952500300000
1455,126.484005275399994,33.419432244200003
1460,126.677873880500002,33.468414355699998
1463,126.595161155499994,33.339627905500002
1465,126.484005275399994,33.419432244200003
1470,126.574243090899998,33.314933255800000
1472,126.561385035900003,33.428708824399997
1482,126.595161155499994,33.339627905500002
1484,126.597238716800007,33.445176892100001
1485,126.484005275399994,33.419432244200003
1488,126.595161155499994,33.339627905500002
1493,126.484005275399994,33.419432244200003
1496,126.484005275399994,33.419432244200003
1497,126.484005275399994,33.419432244200003
1499,126.484005275399994,33.419432244200003
1501,126.484005275399994,33.419432244200003
1502,126.484005275399994,33.419432244200003
1504,126.677873880500002,33.468414355699998
1507,126.484005275399994,33.419432244200003
1508,126.484005275399994,33.419432244200003
1510,126.484005275399994,33.419432244200003
1517,126.595161155499994,33.339627905500002
1518,126.689821957700005,33.359222988200003
1534,126.561385035900003,33.428708824399997
1540,126.595161155499994,33.339627905500002
1543,126.484005275399994,33.419432244200003
1544,126.484005275399994,33.419432244200003
1546,126.484005275399994,33.419432244200003
1548,126.468881960499999,33.446034048500003
1551,126.484005275399994,33.419432244200003
1552,126.484005275399994,33.419432244200003
1557,126.595161155499994,33.339627905500002
1562,126.595161155499994,33.339627905500002
1570,126.468881960499999,33.446034048500003
1575,126.595161155499994,33.339627905500002
1583,126.484005275399994,33.419432244200003
1585,126.484005275399994,33.419432244200003
1595,126.484005275399994,33.419432244200003
1602,126.484005275399994,33.419432244200003
1611,126.595161155499994,33.339627905500002
1613,126.325691887999994,33.334511626100003
1616,126.572136407399995,33.303790915199997
1618,126.432394578599997,33.437507051700003
1625,126.432394578599997,33.437507051700003
1639,126.585525340499998,33.444474315699999
1640,126.678204938799993,33.473644153400002
1648,126.682373344699997,33.464080961199997
1653,126.660626771300002,33.463951454300002
1654,126.682373344699997,33.464080961199997
1663,126.644666169900006,33.428639900400000
1676,126.484005275399994,33.419432244200003
1681,126.376339157499999,33.415387043800003
1683,126.423098613099995,33.306673162199999
1692,126.484005275399994,33.419432244200003
1693,126.657011907799998,33.415593689500000
1695,126.595161155499994,33.339627905500002
1700,126.644666169900006,33.428639900400000
1701,126.595161155499994,33.339627905500002
1703,126.484005275399994,33.419432244200003
1719,126.484005275399994,33.419432244200003
1728,126.375992484999998,33.419375462500000
1737,126.484005275399994,33.419432244200003
1739,126.484005275399994,33.419432244200003
1741,126.595161155499994,33.339627905500002
1747,126.644666169900006,33.428639900400000
1751,126.468881960499999,33.446034048500003
1753,126.484005275399994,33.419432244200003
1754,126.595161155499994,33.339627905500002
1755,126.484005275399994,33.419432244200003
1760,126.657011907799998,33.415593689500000
1764,126.447301190499999,33.416422943599997
1765,126.484005275399994,33.419432244200003
1766,126.657011907799998,33.415593689500000
1768,126.595161155499994,33.339627905500002
1772,126.595161155499994,33.339627905500002
1774,126.423098613099995,33.306673162199999
1779,126.376339157499999,33.415387043800003
1780,126.376339157499999,33.415387043800003
1783,126.484005275399994,33.419432244200003
1786,126.595161155499994,33.339627905500002
1789,126.595161155499994,33.339627905500002
1793,126.484005275399994,33.419432244200003
1795,126.484005275399994,33.419432244200003
1796,126.484005275399994,33.419432244200003
1799,126.484005275399994,33.419432244200003
1805,126.595161155499994,33.339627905500002
1808,126.595161155499994,33.339627905500002
1809,126.423098613099995,33.306673162199999
1813,126.484005275399994,33.419432244200003
1817,126.484005275399994,33.419432244200003
1818,126.595161155499994,33.339627905500002
1823,126.484005275399994,33.419432244200003
1828,126.595161155499994,33.339627905500002
1830,126.423098613099995,33.306673162199999
1831,126.423098613099995,33.306673162199999
1832,126.484005275399994,33.419432244200003
1837,126.484005275399994,33.419432244200003
1838,126.595161155499994,33.339627905500002
1841,126.595161155499994,33.339627905500002
1842,126.484005275399994,33.419432244200003
1845,126.484005275399994,33.419432244200003
1847,126.447301190499999,33.416422943599997
1849,126.595161155499994,33.339627905500002
1851,126.423098613099995,33.306673162199999
1852,126.447301190499999,33.416422943599997
1853,126.423098613099995,33.306673162199999
1857,126.662586914900004,33.472688195200000
1869,126.484005275399994,33.419432244200003
1881,126.484005275399994,33.419432244200003
1884,126.595161155499994,33.339627905500002
1888,126.447301190499999,33.416422943599997
1889,126.682373344699997,33.464080961199997
1891,126.595161155499994,33.339627905500002
1893,126.595161155499994,33.339627905500002
1897,126.595161155499994,33.339627905500002
1902,126.595161155499994,33.339627905500002
1911,126.484005275399994,33.419432244200003
1914,126.484005275399994,33.419432244200003
1915,126.595161155499994,33.339627905500002
1916,126.595161155499994,33.339627905500002
1917,126.484005275399994,33.419432244200003
1931,126.597238716800007,33.445176892100001
1935,126.595161155499994,33.339627905500002
1936,126.595161155499994,33.339627905500002
1938,126.595161155499994,33.339627905500002
1941,126.484005275399994,33.419432244200003
1942,126.595161155499994,33.339627905500002
1943,126.484005275399994,33.419432244200003
1950,126.595161155499994,33.339627905500002
1960,126.380800659599998,33.399205330100003
1961,126.328574483599994,33.375518986899998
1962,126.597238716800007,33.445176892100001
1973,126.682373344699997,33.464080961199997
1975,126.595161155499994,33.339627905500002
1983,126.597238716800007,33.445176892100001
1985,126.375092108000004,33.416803175200002
1988,126.682373344699997,33.464080961199997
1994,126.484005275399994,33.419432244200003
1995,126.484005275399994,33.419432244200003
1998,126.595161155499994,33.339627905500002
1999,126.682373344699997,33.464080961199997
2000,126.423098613099995,33.306673162199999
2001,126.451457403299997,33.284787387199998
2003,126.423098613099995,33.306673162199999
2004,126.484005275399994,33.419432244200003
2010,126.484005275399994,33.419432244200003
2013,126.595161155499994,33.339627905500002
2016,126.595161155499994,33.339627905500002
2021,126.422654891899995,33.428268412700000
2023,126.595161155499994,33.339627905500002
2024,126.682373344699997,33.464080961199997
2036,126.375092108000004,33.416803175200002
2037,126.682373344699997,33.464080961199997
2053,126.527467235900005,33.447680699999999
2054,126.676366769400005,33.437679928500003
2056,126.371755596800000,33.413730249799997
2058,126.371755596800000,33.413730249799997
2059,126.484005275399994,33.419432244200003
2071,126.677421015199997,33.436656011300002
2072,126.595161155499994,33.339627905500002
2073,126.484005275399994,33.419432244200003
