acdnt_cause,loc_info_x,loc_info_y
dog,163368.52,24181.99
dog,155325.1929,51360.3043
dog,163368.19,24193.9
dog,169010.1764,55466.0039
dog,154960.5318,50873.9638
dog,154960.5318,50873.9638
dog,173377.4924,29236.3244
dog,154154.88,47323.04
dog,132428.05,37356.74
dog,191162.35,47902.7
dog,135557.28,45700.54
dog,154955.5498,51796.8203
dog,182041.12,56520.57
dog,164924.5134,23280.542
dog,158948.06,23041.67
dog,130351.92,19821.73
dog,192145.81,47364.5
dog,159757.39,48236.06
dog,185428.4773,31343.5566
dog,151001.45,49579.51
dog,146440.81,50101.88
dog,155516.7204,52592.8211
dog,158514.44,52148.33
dog,155828.2432,51639.7171
dog,156670.76,49962.42
dog,159661.5106,52851.8787
dog,170552.8767,53638.3302
dog,175479.36,27430.82
dog,158469.23,23241.29
dog,131511.79,20331.49
dog,160224.4764,22467.8763
dog,178850.2506,54708.393
dog,178850.2506,54708.393
dog,154925.05,50775.44
dog,155182.49,48970.94
dog,154501.8071,51790.0771
dog,193289.15,45937.47
dog,145104.9,22638.31
dog,145984.74,49152.26
dog,145984.74,49152.26
dog,160389.24,23207.68
dog,151609.6,49363.14
dog,181697.1255,57128.2718
dog,161437.6126,53255.0014
dog,161437.6126,53255.0014
dog,169476.29,49799.05
dog,124951.056,35691.6998
dog,124951.056,35691.6998
dog,144895.36,48811.12
dog,161653.71,22352.38
dog,167705.51,56142.62
dog,159669.87,25032.3
dog,153899.66,23778.46
dog,147777.13,46525.55
dog,162593.716,49456.8992
dog,159493.27,52044.6
dog,159493.27,52044.6
dog,156559.43,50708.05
dog,156559.43,50708.05
dog,151648.8484,22179.4782
dog,151648.8484,22179.4782
dog,143353.26,24876.36
dog,141943.7628,41966.8295
dog,155271.1899,49733.3982
dog,159559.2886,52845.652
dog,176180.1843,56738.8297
dog,173491.99,56652.35
dog,122789.88,30050.57
dog,187847.16,36222.49
dog,155341.65,51424.91
dog,138372.55,29252.23
dog,171765.55,56457.03
dog,152553.82,49215.84
dog,176729.4637,55053.1467
dog,161056.0293,53084.6147
dog,160300.02,29087.39
dog,134704.94,35138.48
dog,184445.49,32181.13
dog,141645.8,47913.39
dog,141645.8,47913.39
dog,142401.55,43705.72
dog,142401.55,43705.72
dog,149327.68,50095.79
dog,126558.79,35135
dog,164019.82,52866.91
dog,155457.38,23717.64
dog,176729.4637,55053.1467
dog,161719.1542,49311.5793
dog,155329.6824,50323.2066
dog,155329.6824,50323.2066
dog,139455.47,30805.96
dog,155007.2,52455.17
dog,148446.5169,49151.8494
dog,161433.12,26144.66
dog,189150.93,39883.88
dog,177492.12,37946.82
dog,158333.0232,24685.0258
dog,150473.19,48284.97
dog,141116.87,45262.71
dog,141116.87,45262.71
dog,159652.8842,53010.526
dog,161261.96,50187.15
dog,161261.96,50187.15
dog,154146.66,21800.65
dog,134085,44608.51
dog,134124.26,28285.18
dog,180677.2,30587.18
dog,148930.18,23429.08
dog,161580.09,24340.48
dog,159156.59,53458.99
dog,159156.59,53458.99
dog,159494.5724,22785.3201
dog,168951.2,55373.39
dog,182980.28,29770.78
dog,162609.07,27287.16
dog,132776.47,25781.7
dog,190564.96,47308.34
dog,145904.67,46663.65
dog,138635.8,29882.52
dog,137067.2344,25783.2703
dog,191700.82,45640.27
dog,145833.8988,44016.2146
dog,172841.38,56704.22
dog,172841.38,56704.22
dog,136556.72,26486.05
dog,162073.55,51963.628
dog,196094.3,52445.1
dog,153727.06,23268.9
dog,128473.91,25787.9
dog,154868.7296,51113.9745
dog,147057.3867,22288.7883
dog,153528.7,21587.79
dog,138060.9994,47137.5898
dog,183315.8147,31876.0015
dog,157061.0004,50955.3366
dog,156925.47,52683.59
dog,164220.4235,24407.7468
dog,140890.26,44637.53
dog,162430.87,51155.49
dog,154942.2477,50938.3812
dog,160444.897,53578.4651
dog,158428.7624,49384.1994
dog,134951.24,27177.5
dog,163073.8553,24281.1531
dog,157216.1004,50308.0015
dog,154285.7913,50381.6697
dog,146725.2828,23425.2202
dog,157835.48,50644.59
dog,168002.5073,55094.3582
dog,156868.1799,49395.5956
dog,136425.75,27847.39
dog,156867.37,49350.86
dog,156636.4307,51596.1188
dog,156636.4307,51596.1188
dog,157060.5948,48775.8222
dog,192519.33,43641.61
dog,132504.9651,40953.2489
dog,155799.63,52465.11
dog,154876.3953,51123.8103
dog,153919.4,52463.96
dog,156750.42,52603.28
dog,154203.05,51632.91
dog,177511.65,37912.62
dog,177511.65,37912.62
dog,132939.0601,41253.7102
dog,123903.71,28967.61
dog,169269.76,55493.05
dog,147857.12,50129.81
dog,175539.33,53039.28
dog,175690.61,53193.42
dog,186888,52970
dog,158793.26,23703.83
dog,153511.2201,52868.487
dog,154162.7306,51159.4525
dog,172137.0749,52335.2452
dog,158128.1134,50371.3266
dog,194072.85,46503.83
dog,145502.48,23011.05
dog,158801.1519,23080.4824
dog,158774.3267,23347.8945
dog,129805.5346,24112.1451
dog,150580.1197,50168.8984
dog,137470.5786,24276.6926
dog,150329.1724,49260.659
dog,150329.1724,49260.659
dog,165295.4336,53931.3458
dog,149393.61,45109.99
dog,147174.7218,44331.5666
dog,151736.98,21738.96
dog,167657.31,26023.59
dog,140890.26,44637.53
dog,156472.7819,52394.3515
dog,156472.7819,52394.3515
dog,156799.9,47678.3
dog,159499.05,46047.51
dog,159044.5927,23352.2996
dog,156748.23,50906.72
dog,157409.7568,49968.8483
dog,185320.29,31309.9
dog,176188.57,56805.33
dog,168913.002,31716.615
dog,153559.42,52876.5
dog,142994.67,25169.57
dog,166193.95,55222.73
dog,145435.55,22553.62
dog,145435.55,22553.62
dog,159291.5157,22231.0519
dog,181138.83,56853.92
dog,181138.83,56853.92
dog,122598.0075,31840.1181
dog,149392.8973,51284.3475
dog,132404.74,26806.96
dog,129283.0455,39241.4423
dog,188424.9188,37590.3125
dog,157499.4255,49227.5291
dog,154247.29,22692.93
dog,154192.93,24347.59
dog,159557.18,22209.65
dog,164824.13,23252.11
dog,156586.9634,48862.2375
dog,178041.7724,57230.084
dog,171803.85,52025.17
dog,148285.1547,48524.915
dog,184091.6885,56367.5768
dog,151839.58,48272.82
dog,151839.58,48272.82
dog,155906.7049,52542.2258
dog,150362.93,51168.06
dog,150362.93,51168.06
dog,161847.73,54005.36
dog,161847.73,54005.36
dog,131961.7963,26270.8474
dog,145336.65,49182.23
dog,186964.6286,38159.0808
dog,186724.91,38358.44
dog,178106.27,57002.39
dog,159932.86,23156.13
dog,153028.8534,53021.674
dog,159474.28,48417.55
dog,159382.67,23189.06
dog,155406.05,51058.36
dog,182452.46,49771
dog,135947.75,24266.35
dog,156886.7971,49402.1674
dog,147390.35,50020.78
dog,168758.07,47342.05
dog,131326.18,39430.29
dog,149938.96,49697.9
dog,192790.58,45157.25
dog,192819.68,45042.16
dog,147465.8998,49993.4634
dog,151671.71,50615.64
dog,181194.45,38512.7
dog,150054.86,50894.63
dog,150054.86,50894.63
dog,132283.35,38760.21
dog,163189.98,22036.97
dog,156102.56,52258.5
dog,135687.7665,22880.1609
dog,152456.14,48245.21
dog,124418.75,24070.17
dog,145203.9698,42802.993
dog,142402.8597,48765.6388
dog,153725.21,23272.52
dog,158927.58,23321.02
dog,158772.4155,22896.4898
dog,137484.0301,100185.4106
dog,174046.1737,56961.5197
dog,166383.31,54431.95
dog,138407.02,29432.63
dog,148166.63,23382.46
dog,148352.46,23185.46
dog,172195.2118,56382.3836
dog,160221.92,51320.32
dog,160221.92,51320.32
dog,162175.82,27269.12
dog,172009.67,56566.25
dog,153170.28,49763.92
dog,155159.6364,51725.991
dog,165356.4941,54249.4558
dog,159091.3075,23380.9404
dog,182804.89,57345.24
dog,143725.42,24486.22
dog,131753.23,22352.13
dog,131753.23,22352.13
dog,181231.8343,56623.3951
dog,158752.57,51640.99
dog,143909.0037,23578.0168
dog,180513.9338,32152.9531
dog,152456.14,48245.21
dog,190361.5764,48352.3884
dog,134778.99,35681.6
dog,135012.1,23956.64
dog,134778.99,35681.6
dog,167068.33,28079.59
dog,188131.95,53777.17
dog,186706.66,53001.42
dog,181046.7184,56936.5382
dog,127851.9729,22812.4937
dog,190886.52,49169.13
dog,169508.32,55561.6
dog,132382.5607,24115.1029
dog,158869.14,24460.39
dog,156681.4839,49213.419
dog,158969.34,24412.13
dog,127383.3622,25149.6082
dog,131094.42,20273.61
dog,161680.885,53689.9337
dog,139399.4424,47690.0215
dog,186931.64,35054.88
dog,186931.64,35054.88
dog,158402.5113,45273.8683
dog,131569.22,42307.78
dog,156563.26,46396.66
dog,158826.33,24225.21
dog,158208.4313,49841.1293
dog,145456.75,49038.34
dog,186628.68,53708.25
dog,154616.2139,24944.6811
dog,188096.132,53704.2846
dog,137978.61,46724.14
dog,138088.02,22789.62
dog,185747.65,54295.64
dog,185747.65,54295.64
dog,170759.1595,26862.217
dog,167411.0778,25596.6014
dog,145048.5299,48210.1396
dog,162912.74,31304.05
dog,154345.0777,24746.3054
dog,123718.82,26952.04
dog,152238.18,47910.97
dog,171181.16,52906.17
dog,143216.9829,22684.1696
dog,174009.89,56979.99
dog,155356.7478,23966.2637
dog,157060.9,48777.39
dog,166004.68,52889.76
dog,155282.23,23564.26
dog,162108.0814,25317.6773
dog,151961.99,49997.84
dog,156705.6707,50461.1257
dog,133492.1416,37035.2164
dog,136576.3818,26664.4788
dog,164884.92,45311.92
dog,164884.92,45311.92
dog,153686.72,21353.63
dog,138163.32,43579.96
dog,194032.56,46523.61
dog,160634.92,23946.18
dog,131609.39,42116.06
dog,157731.16,49160.69
dog,191919.17,46618.23
dog,136594.66,41360.87
dog,157351.6,50552.5
dog,159197.0623,46276.4877
dog,160230.2885,23890.8538
dog,146288.7788,23712.5136
dog,131421.6237,41641.864
dog,138114.39,47098.12
dog,149809.726,48564.5629
dog,156137.3,23481.88
dog,184553.6957,31739.6734
dog,154597.88,52294.17
dog,166168.0337,51112.0873
dog,181881.32,56964.22
dog,132787.56,36776.41
dog,177745.25,57115.54
dog,153521.81,49203.79
dog,157128.4619,51498.5301
dog,150933.2846,48344.7154
dog,150933.2846,48344.7154
dog,192032.88,45376.92
dog,151281,48572.48
dog,177777.31,57118.31
dog,177777.31,57118.31
dog,177777.31,57118.31
dog,150942.5343,48335.795
dog,150942.5343,48335.795
dog,153269.1939,48935.4069
dog,177777.53,57113.48
dog,176740.73,56820.82
dog,154002.8,52178
dog,149919.62,48131.78
dog,192060.0084,45349.5393
dog,157317.89,51451.96
dog,178356.33,31274.88
dog,180026.57,47553.06
dog,130703.3408,24694.5925
dog,156984.9659,52658.2541
dog,156984.9659,52658.2541
dog,159774.37,23696.27
dog,130789.4296,35190.6892
dog,130789.4296,35190.6892
dog,177772.29,57114.15
dog,135595.7752,21709.4867
dog,159091.3075,23380.9404
dog,134289.1961,20028.3916
dog,132449.11,23442.16
dog,181119.72,56876.31
dog,181120.9413,56902.0087
dog,172452.34,52298.28
dog,155413.4613,52363.6988
dog,124725.3062,23822.348
dog,142126.95,48349.62
dog,138682.37,37338.03
dog,162016.0115,51509.0974
dog,170885.85,56130.85
dog,162829.81,23163.19
dog,181916.74,56957.15
dog,146510.9084,23418.6314
dog,169247.95,55609.95
dog,156758.3502,49981.7282
dog,156090.7106,52144.3016
dog,159672.05,23279.66
dog,129311.87,39240.84
dog,158318.94,52528.33
dog,158128.16,22697.47
dog,147783.4108,24163.1688
dog,155079.837,52547.1524
dog,149853.51,51125.48
dog,180590.7444,56468.276
dog,180627.9,56528.27
dog,157937.3707,47352.2316
dog,155956.1776,51168.8426
dog,181065.2561,56918.7554
dog,147226.1,43181.03
dog,131442.2525,32745.9599
dog,137705.05,22564.77
dog,174570.0926,30649.4342
dog,192178.79,46281.5
dog,186810.77,51024.96
dog,147617.35,49019.85
dog,165079.26,53700.21
dog,146949.59,49485.67
dog,157461.31,24548.98
dog,164857.32,23312.62
dog,190326.39,40424.76
dog,162901.1672,21999.2488
dog,159221.8148,52023.1829
dog,187058.5092,52668.5753
dog,158462.99,48305.02
dog,158462.99,48305.02
dog,127297.34,34212.57
dog,158859.2308,23592.6515
dog,157774.0501,48268.0046
dog,153782.12,52269.42
dog,153782.12,52269.42
dog,142144.39,48293.02
dog,130947.02,31923.69
dog,166279.82,54553.54
dog,131772.73,40665.79
dog,156795.9932,51953.6652
dog,131610.88,40715.61
dog,155411.9828,51380.8549
dog,155411.9828,51380.8549
dog,191884.252,47631.4951
dog,137697.2818,26689.8437
dog,137697.2818,26689.8437
dog,162395.35,25127.65
dog,162395.35,25127.65
dog,173805.63,26310.02
dog,191872.2701,47642.1528
dog,155387.5707,51506.9811
dog,155322.75,51335.9
dog,159810.282,23680.7253
dog,162951.71,21716.4
dog,122924.61,33580.93
dog,133840.5032,18476.3728
dog,136790.43,46824.26
dog,129060.44,38804.19
dog,191042.71,46568.61
dog,139471.29,47192.49
dog,155569.6,23645.63
dog,160010.2133,22489.8269
dog,162626.22,50626.57
dog,186082.25,53422.27
dog,167475,55403.91
dog,123438.99,29428.17
dog,186082.25,53422.27
dog,188368.5854,37325.4567
dog,124421.2,32426.89
dog,154831.8205,47197.6636
dog,159318.34,52122.23
dog,189877.15,45694.14
dog,146608.9683,23626.8344
dog,181074.5729,56934.2651
dog,150314.8311,48334.2356
dog,129634.16,27036.11
dog,129634.16,27036.11
dog,153820.57,23657.55
dog,156276.6933,50129.2001
dog,157024.1682,48944.5777
dog,142294.8274,25913.9062
dog,149986.63,47942.54
dog,131791.72,38398.57
dog,131288.5324,20203.2558
dog,139387.892,34481.6377
dog,156265.7865,49773.206
dog,129644.2809,20612.1604
dog,139646.43,34599.93
dog,143203.9097,22679.8092
dog,145528.48,41875.03
dog,129705.14,39584.74
dog,145001.9278,47502.643
dog,154220.04,48145.51
dog,180156.565,51631.2838
dog,157572.14,53736.54
dog,129308.9511,37652.9732
dog,147019.03,23287.36
dog,141152.25,47597.68
dog,181109.52,38426.35
dog,151362.3908,50493.2402
dog,183594.8226,31695.8504
dog,167053.1984,54509.5033
dog,184362.21,31336.12
dog,131357.22,40236.72
dog,158285.87,24555.22
dog,155409.1695,23123.1522
dog,155139.5733,47409.1894
dog,129257.42,21288.42
dog,137945.4868,27627.7245
dog,156194.0232,23577.6593
dog,157797.47,49217.83
dog,156177.8182,46772.1979
dog,155283.65,23564.33
dog,189877.15,45694.14
dog,158382.9854,24667.8646
dog,159037.91,24491.79
dog,173398.97,56535.34
dog,131754.65,22352.2
dog,139461.51,46046.95
dog,151699.8374,49215.99
dog,155139.5733,47409.1894
dog,146631.1786,43570.3279
dog,165269.1731,54377.324
dog,165272.64,54371.31
dog,180737.79,57122.78
dog,156545.0908,52028.7745
dog,156582.25,23263.39
dog,155148.8792,47411.3645
dog,152847.94,24522.71
dog,157725.2111,47728.0553
dog,156052.4909,47832.0209
dog,155638.58,23940.11
dog,150329.031,48330.0586
dog,162040.53,53997.67
dog,162040.53,53997.67
dog,163369.94,24182.06
dog,153905.7711,51833.9474
dog,188109.9845,53939.2392
dog,145534.0025,49046.6117
dog,144497.21,42772.38
dog,155100.56,51954.35
dog,155726.37,47111.76
dog,139371.15,33169.83
dog,165243.95,54674.34
dog,157179.6213,46273.0182
dog,187293.67,36198.24
dog,128312.3102,24232.2959
dog,154772.13,52311.2273
dog,150080.34,49228.77
dog,134353.217,41887.7958
dog,131879.16,42602.53
dog,159946.16,46577.1
dog,131886.38,41278.51
dog,134803.8889,27277.817
dog,161902.66,49792.67
dog,131964.21,42751.32
dog,156453.7304,49552.8846
dog,134803.8889,27277.817
dog,161056.0562,53091.2696
dog,163489.67,50631.12
dog,154279.1841,52202.6347
dog,159259.4588,23924.8145
dog,171631.8391,52461.831
dog,149792.2599,45203.8476
dog,156914.81,49749.14
dog,181491.45,29947.27
dog,139300.46,24642.65
dog,171064.3454,25959.2642
dog,151800.7133,45218.024
dog,132507.05,22462.22
dog,176827.8,56851.65
dog,177984.12,56743.56
dog,166557.01,47311.1
dog,158436.6648,51045.8082
dog,156464.0654,50463.3222
dog,129244.8901,39113.0523
dog,177090.899,56887.4642
dog,156266.054,51881.7397
dog,175367.47,30434.23
dog,177109.7,56901.96
dog,177046.9367,56871.708
dog,164134.37,28184.04
dog,147392.82,23533.22
dog,147090.1803,49267.8899
dog,180560.02,56520.59
dog,192802.05,43660.91
dog,157420.77,48281.48
dog,123941.24,33535.87
dog,155148.8792,47411.3645
dog,156642.84,52623.5
dog,156642.84,52623.5
dog,157768.7877,51312.6918
dog,169116.48,55348.92
dog,166557.05,53261.2
dog,143029.92,22573.1
dog,142402.96,43705.79
dog,146393.09,24697.36
dog,146393.09,24697.36
dog,150727.5341,49918.5789
dog,150727.5341,49918.5789
dog,176334.88,57057.56
dog,156260.7424,50710.4779
dog,190146.5842,45244.8247
dog,190171.99,45245.14
dog,151317.6,46850.56
dog,147722.51,50000.11
dog,147722.51,50000.11
dog,151668.99,49113.08
dog,132697.2641,24399.4231
dog,172881.01,28227.73
dog,129702.86,39453.6
dog,137530.11,23734.3
dog,133564.4134,42494.1477
dog,135371.5589,45338.3288
dog,167548.92,27567.97
dog,171019.97,55557.71
dog,153409.1383,48987.0168
dog,134505.86,21438.59
dog,132781.08,25780.63
dog,185277.05,31030.87
dog,190261.01,45955.34
dog,166962.6348,55214.3309
dog,150047.2946,47772.5529
dog,128036.91,22744.79
dog,178296.44,29403.22
dog,141365.4238,47825.7396
dog,158049.45,47020.67
dog,163786.62,24678.64
dog,159084.4737,53354.8794
dog,150643.4,48724.67
dog,129834.858,39635.6356
dog,157422.36,47732.02
dog,123933.32,34243.12
dog,156330.21,24732.18
dog,151470.05,49912.8
dog,150808.66,49992.98
dog,159619.6254,47993.3555
dog,144068.3592,44246.9947
dog,149647.6589,49604.6206
dog,164490.2159,53045.7291
dog,130214.77,33182.68
dog,157748.33,50601.82
dog,181206.1445,28928.6419
dog,138340.6904,47262.2492
dog,183980.529,56537.4608
dog,140873.83,24890.44
dog,140853.2941,26826.7529
dog,177800.1,29497.19
dog,145964.17,49479.1
dog,161632.14,24765.72
dog,163392.6034,27272.3541
dog,147382.86,21668.88
dog,186645.9993,36503.605
dog,155871.1691,50867.5363
dog,168626.03,54755.59
dog,156984.9709,52659.3633
dog,156992.31,52660.09
dog,160193.1,47624.52
dog,188610.73,43961.47
dog,186678.39,34658.03
dog,145579.67,49086.63
dog,141185.42,23522.24
dog,146765.91,43442.71
dog,131605.4986,42677.7307
dog,168460.1,55482.42
dog,160527.59,53032.47
dog,160527.59,53032.47
dog,165908.2319,53845.9711
dog,154220.3,49916.18
dog,157809.0407,22092.0652
dog,166287.131,54769.7899
dog,165261.73,54508.32
dog,152685.0181,49215.5466
dog,150050.78,47821.04
dog,145327.0687,22565.3959
dog,149813.8527,50180.1744
dog,148623.38,48602.14
dog,197165.7877,50450.9071
dog,152447.82,52846.3
dog,141079.3009,46637.3139
dog,161512.66,48143.63
dog,162471.3981,27527.6369
dog,122123.55,32616.62
dog,156969.9213,49285.3338
dog,158370.1666,51656.5815
dog,146348.76,23201.3
dog,158977.5,24443.98
dog,153660.63,46024.83
dog,166401.23,52544.42
dog,151007.87,48259.21
dog,166425.8545,55768.5507
dog,162144.3751,22407.165
dog,179695.5916,54265.6877
dog,149535.6318,49473.3019
dog,177106.9,30751.15
dog,169332.205,55559.2072
dog,137547.78,46834.87
dog,146723.0365,43363.5143
dog,176189.1914,56700.9409
dog,159311.015,24666.6025
dog,183271.0009,33316.5908
dog,157401.5474,52318.1067
dog,150623.7017,49605.2117
dog,150623.7017,49605.2117
dog,142940.2414,24776.9853
dog,190122.01,41301.9148
dog,192681.8261,43883.8942
dog,123808.81,35281.13
dog,161488.98,25870.16
dog,146703.38,46768.44
dog,163001.07,24243.5
dog,122787.28,30972.27
dog,164529.61,26184.79
dog,146730.62,43363.4
dog,158682.0337,23559.0191
dog,144228.4537,43998.8327
dog,147398.2048,49509.1178
dog,152062.64,47915.56
dog,164230.532,24622.8782
dog,160581.23,47081.75
dog,150706.092,49359.6618
dog,158378.5477,48343.1764
dog,169508.4813,55498.7529
dog,153623.2439,24453.6906
dog,130067.8944,20328.1785
dog,154252.5441,22900.0365
dog,129257.42,21288.42
dog,157863.29,50664.06
dog,137916.6918,23113.5949
dog,168214.14,46525.38
dog,137905.61,23111.43
dog,160010.2133,22489.8269
dog,160010.2133,22489.8269
dog,155498.93,22546.94
dog,128713.03,34409.97
dog,158108.9743,50479.3318
dog,136167.67,37925.52
dog,154520.87,50341.71
dog,182901.2,31120.01
dog,166644.506,24835.0194
dog,181279.95,56820.91
dog,184251.1,31233.94
dog,150905.5525,48374.8042
dog,155886.14,23638.17
dog,151910.7138,48635.947
dog,181661.6,38335.64
dog,181661.6,38335.64
dog,186174.5238,45204.2165
dog,156227.84,50679.22
dog,157608.5981,50806.504
dog,160357.26,43651.49
dog,188685.6558,45874.1911
dog,156645.94,48968.63
dog,156355.5,49156.63
dog,128488.7835,21855.6704
dog,158351.6829,23558.2084
dog,149994.324,50107.5842
dog,149994.324,50107.5842
dog,163350.1214,50529.9699
dog,158198.71,45139.15
dog,153804.31,22197.32
dog,185071.9783,54730.682
dog,154844.44,49788.8
dog,184500.7,31381.34
dog,145114.82,24865.42
dog,145114.82,24865.42
dog,159043.26,23328.83
dog,159043.26,23328.83
dog,157523.21,51038.54
dog,145107.02,24856.21
dog,190564.01,47730.45
dog,160469.59,24094.43
dog,190564.01,47730.45
dog,178942.5862,33107.8537
dog,126158.07,24427.28
dog,153813.5839,23269.8962
dog,128524.61,29850.68
dog,129813.41,20356.12
dog,193827.52,46730.22
dog,168719.98,28780.12
dog,162222.8152,28278.3679
dog,128719.3299,22191.95
dog,146067.8415,47143.1339
dog,131431.1622,40388.4447
dog,158083.29,50683.01
dog,138063.0779,44560.9027
dog,157997.8148,50560.7844
dog,146851.8573,22677.8859
dog,154741.0451,51627.0116
dog,173513.2628,49367.7232
dog,179045.64,51266.28
dog,152430.88,49372.35
dog,167689.17,55662.41
dog,132230.1468,25566.1957
dog,154747.1,21683.62
dog,128170.9364,24041.7807
dog,158277.23,49752.26
dog,155417.82,46866.16
dog,153578.5733,24230.8568
dog,132046.44,42865.78
dog,129949.2061,20637.6048
dog,155975.5363,51338.4577
dog,156784.4602,51453.4803
dog,169211.685,55628.3597
dog,155007.4694,50975.7887
dog,155186.34,50843.41
dog,145528.48,41875.03
dog,161568.95,53030.44
dog,161570.1799,53091.2247
dog,180860.5744,57193.5642
dog,151200.4,23137.37
dog,131496.7,36892.62
dog,191244.81,39234.49
dog,155243.7478,23628.5647
dog,165763.51,41699.32
dog,157489.1042,21926.4223
dog,147111.5,49171.26
dog,195688.6288,51231.1757
dog,132829.63,42433.44
dog,147208.5867,21468.2788
dog,139293.4724,47128.6552
dog,154694.6643,23783.0551
dog,157390.63,50235.2
dog,137247.82,46716.21
dog,147649.8599,46212.3672
dog,159379.74,51801.65
dog,159198.54,51700.06
dog,159198.54,51700.06
dog,146577.5639,23677.8056
dog,154901.6375,49506.518
dog,181485.27,56455.89
dog,166488.8756,55196.0027
dog,155841.3,51853.1733
dog,156337.74,49791.12
dog,138514.31,23209.15
dog,151103.2991,48878.4763
dog,133986.9816,29072.4394
dog,156199.19,23580.31
dog,184509.23,31245.05
dog,148503.5422,45901.646
dog,156465.9069,50686.0354
dog,158376.6988,23241.003
dog,155476.4774,22924.4656
dog,129115.08,39145.29
dog,189540.8,52776.27
dog,133957.51,21063.39
dog,185465.8785,31448.8657
dog,148279.4107,50002.6005
dog,139174.46,47140.1
dog,141565.69,21826.27
dog,157145.1548,48980.6423
dog,146926.4821,49922.0999
dog,171899.9,26350.33
dog,182560.07,29400.47
dog,159606.5217,47949.543
dog,150990.6752,48663.867
dog,167830.4298,25628.4792
dog,193994.5769,46483.8894
dog,133368.67,27182.22
dog,160661.38,53858.79
dog,135357.6621,43259.7714
dog,156472.5115,52334.4573
dog,167964.16,53266.7
dog,185307.5012,31386.994
dog,163039.2548,24248.4546
dog,162147.13,53746.14
dog,162147.13,53746.14
dog,159253.72,51575.99
dog,148804.24,50553.39
dog,132774.12,39182.37
dog,164911.78,23971.23
dog,173204.8947,25812.7198
dog,185046.8214,31402.9195
dog,152341.53,48481.83
dog,159471.71,50892.59
dog,156511.239,50620.6117
dog,156511.239,50620.6117
dog,145208.28,24898.37
dog,150283.53,49280.4
dog,154612.47,49839.82
dog,128496.2,31630.95
dog,188676.0399,37654.4997
dog,138635.4,34548.74
dog,162747.29,49575.33
dog,142623.81,25294.34
dog,142623.81,25294.34
dog,152077.1225,47762.4208
dog,182699.485,34393.4764
dog,182699.485,34393.4764
dog,181174.36,38973.7
dog,147296.4447,22202.0547
dog,168603.9104,25692.4992
dog,172116.16,49763.7
dog,161013.6,52590.52
dog,185046.8214,31402.9195
dog,185316.7,31345.37
dog,195681.85,51424.65
dog,150265.5208,26276.9706
dog,192609.5537,46653.4372
dog,169070.4509,55030.975
dog,154936.8392,49780.4299
dog,137215.32,46790.21
dog,155873.3348,49309.1412
dog,154986.41,52550.09
dog,137624.25,100003.56
dog,154986.41,52550.09
dog,139676.55,24134.56
dog,148982.3,49804.54
dog,128919.85,21248.49
dog,129852.29,21943.62
dog,127395.74,23248.469
dog,151398.4491,48426.6599
dog,136442.1937,28768.1294
dog,154480.7259,49626.1774
dog,185158.4989,31368.3658
dog,156752.4972,50541.8851
dog,156260.09,51590.84
dog,172965.77,31833.66
dog,136871.69,47310.19
dog,164658.3428,54988.4768
dog,128359.13,38510.94
dog,155644.9881,50240.7491
dog,157622.5732,47639.7721
dog,149823.81,48142.45
dog,128359.13,38510.94
dog,154542.9354,49554.5644
dog,132329.27,43834.33
dog,157327.49,50520.79
dog,145359.17,46507.47
dog,157305.2382,50333.0066
dog,146812.97,50405.57
dog,169201.73,55484.08
dog,155192.6099,52423.1763
dog,158855.16,49713.6
dog,161333.75,27785.93
dog,124558.65,23961.35
dog,124538.9607,23959.7786
dog,163386.4623,27298.8964
dog,167038.734,53023.4779
dog,158015.3278,50570.5797
dog,159119.8141,52180.895
dog,159119.8141,52180.895
dog,130991.4155,19056.2481
dog,167673.23,55663.36
dog,129231.1932,39186.8041
dog,125797.4097,33731.0813
dog,130119.81,19948.1
dog,152540.3736,50041.4839
dog,156254.35,50705.85
dog,195737.27,51639.8
dog,149259.0024,29526.9567
dog,188225.47,52820.08
dog,155494.49,52782.36
dog,122485.94,28252.64
dog,178803.53,53856.11
dog,155559.34,24379.59
dog,179495.1609,52224.7286
dog,161442.74,48071.01
dog,161812.8032,51814.92
dog,161812.8032,51814.92
dog,161599.3117,28109.0074
dog,157477.46,51051.57
dog,157702.548,51040.1263
dog,138421.09,47275.91
dog,166598.57,55013.65
dog,168699.84,25801.72
dog,129291.69,39202.84
dog,132134.52,23495.23
dog,194911.7092,51690.803
dog,186071.63,53326.95
dog,162245.9743,53286.185
dog,141284.27,33601.28
dog,191802.3725,44796.4115
dog,151979.9471,48913.6728
dog,159461.38,22007.82
dog,139878.5244,46400.6893
dog,139858.6,46388.25
dog,157961.4347,52873.5624
dog,155880.53,51172.72
dog,157063.9681,51621.9351
dog,165386.05,53981.33
dog,183965.59,31557.69
dog,164795.9887,54528.7786
dog,164585.5797,24892.2042
dog,162650.64,24131.4
dog,162650.64,24131.4
dog,139360.2555,30429.4358
dog,154572.97,21630.75
dog,168449.31,55591.64
dog,157019.62,48824.17
dog,130593.32,20389.55
dog,132665.8764,34656.3009
dog,161772.28,51894.66
dog,161772.28,51894.66
dog,151851.15,49839.99
dog,139360.2555,30429.4358
dog,136312.54,29152.99
dog,138383.24,47150.07
dog,131938.48,26839.07
dog,134842.55,37112.83
dog,130329.19,19967.6
dog,130591.94,24413.29
dog,147722.692,49360.9421
dog,136580.71,26668.52
dog,126491.4058,26179.7625
